382932532	233362619497598977	SiguemeyTeSigo	7	50	3	0.0	0.6	0
382932532	233362619497598977	SiguemeyTeSigo	7	50	4	0.0	0.6	76
382932532	233362619497598977	SiguemeyTeSigo	7	50	5	0.0	0.6	87
382932532	233362619497598977	SiguemeyTeSigo	7	50	6	0.0	0.6	91
382932532	233362619497598977	SiguemeyTeSigo	7	50	7	0.0	0.6	105
382932532	233362619497598977	SiguemeyTeSigo	7	50	8	0.0	0.6	79
382932532	233362619497598977	SiguemeyTeSigo	7	50	9	0.0	0.6	38
382932532	233362619497598977	SiguemeyTeSigo	7	50	10	0.0	0.6	38
382932532	233362619497598977	SiguemeyTeSigo	7	50	11	0.0	0.6	39
382932532	233362619497598977	SiguemeyTeSigo	7	50	12	0.0	0.6	39
382932532	233362619497598977	SiguemeyTeSigo	7	50	13	0.0	0.6	39
382932532	233362619497598977	SiguemeyTeSigo	7	50	14	0.0	0.6	39
382932532	233362619497598977	SiguemeyTeSigo	7	200	3	0.0	0.6	564
382932532	233362619497598977	SiguemeyTeSigo	7	200	4	0.0	0.6	200
382932532	233362619497598977	SiguemeyTeSigo	7	200	5	0.0	0.6	216
382932532	233362619497598977	SiguemeyTeSigo	7	200	6	0.0	0.6	220
382932532	233362619497598977	SiguemeyTeSigo	7	200	7	0.0	0.6	237
382932532	233362619497598977	SiguemeyTeSigo	7	200	8	0.0	0.6	0
382932532	233362619497598977	SiguemeyTeSigo	7	200	9	0.0	0.6	156
382932532	233362619497598977	SiguemeyTeSigo	7	200	10	0.0	0.6	156
382932532	233362619497598977	SiguemeyTeSigo	7	200	11	0.0	0.6	149
382932532	233362619497598977	SiguemeyTeSigo	7	200	12	0.0	0.6	149
382932532	233362619497598977	SiguemeyTeSigo	7	200	13	0.0	0.6	149
382932532	233362619497598977	SiguemeyTeSigo	7	200	14	0.0	0.6	149
382932532	233362619497598977	SiguemeyTeSigo	7	600	3	0.0	0.6	714
382932532	233362619497598977	SiguemeyTeSigo	7	600	4	0.0	0.6	224
382932532	233362619497598977	SiguemeyTeSigo	7	600	5	0.0	0.6	0
382932532	233362619497598977	SiguemeyTeSigo	7	600	6	0.0	0.6	0
382932532	233362619497598977	SiguemeyTeSigo	7	600	7	0.0	0.6	0
382932532	233362619497598977	SiguemeyTeSigo	7	600	8	0.0	0.6	0
382932532	233362619497598977	SiguemeyTeSigo	7	600	9	0.0	0.6	0
382932532	233362619497598977	SiguemeyTeSigo	7	600	10	0.0	0.6	0
382932532	233362619497598977	SiguemeyTeSigo	7	600	11	0.0	0.6	0
382932532	233362619497598977	SiguemeyTeSigo	7	600	12	0.0	0.6	0
382932532	233362619497598977	SiguemeyTeSigo	7	600	13	0.0	0.6	0
382932532	233362619497598977	SiguemeyTeSigo	7	600	14	0.0	0.6	0
382932532	233362619497598977	SiguemeyTeSigo	7	20000	3	0.0	0.6	0
382932532	233362619497598977	SiguemeyTeSigo	7	20000	4	0.0	0.6	0
382932532	233362619497598977	SiguemeyTeSigo	7	20000	5	0.0	0.6	0
382932532	233362619497598977	SiguemeyTeSigo	7	20000	6	0.0	0.6	0
382932532	233362619497598977	SiguemeyTeSigo	7	20000	7	0.0	0.6	0
