525787333	234841160923877376	sorrynotsorry	47	3	2	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	3	3	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	3	4	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	3	5	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	3	6	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	3	7	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	3	8	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	3	9	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	3	10	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	3	11	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	3	12	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	3	13	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	10	2	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	10	3	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	10	4	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	10	5	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	10	6	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	10	7	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	10	8	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	10	9	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	10	10	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	10	11	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	10	12	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	10	13	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	50	2	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	50	3	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	50	4	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	50	5	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	50	6	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	50	7	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	50	8	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	50	9	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	50	10	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	50	11	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	50	12	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	50	13	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	200	2	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	200	3	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	200	4	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	200	5	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	200	6	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	200	7	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	200	8	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	200	9	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	200	10	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	200	11	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	200	12	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	200	13	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	1000	2	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	1000	3	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	1000	4	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	1000	5	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	1000	6	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	1000	7	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	1000	8	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	1000	9	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	1000	10	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	1000	11	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	1000	12	0.0	0.15	1
525787333	234841160923877376	sorrynotsorry	47	1000	13	0.0	0.15	1
